Mark,WIND,Competitor,Nat,Venue,Date,Speed
10.403786764705881,1.6,Dannish WALKER-KHAN,GBR,Newham (GBR),2016-05-25,34.60278532632703
10.403860294117647,1.4,Daniel ESTRADA,PUR,"Greensboro, NC (USA)",2016-05-21,34.60254077071223
10.403933823529412,1.1,Eric STOKES,USA,"Jefferson, GA (USA)",2016-05-12,34.60229621855421
10.404007352941177,0.0,Eduardo SÃ,POR,GuimarÃ£es (POR),2014-07-19,34.60205166985289
10.404080882352941,1.1,MatÃ­as LARREGLE,ARG,Rosario (ARG),2009-09-19,34.6018071246082
10.404154411764706,0.1,Pablo MONTALVO,ESP,"Polideportivo Juan de la Cierva, Getafe (ESP)",2020-09-12,34.60156258282007
10.40422794117647,0.4,Nicholas FERNS,RSA,"Bestmed Tuks Stadium, Pretoria (RSA)",2020-11-28,34.601318044488416
10.404301470588235,0.6,Ayman JASSER,IRQ,Damascus (SYR),2009-10-07,34.60107350961318
10.404375,1.3,Jacob DESPARD,AUS,Sydney (AUS),2019-02-23,34.600828978194265
10.404448529411765,-0.4,Dominique YOUNG,USA,"Greensboro, NC (USA)",2009-05-29,34.60058445023163
10.40452205882353,1.6,Tyrone CARRIER,USA,"Norman, OK (USA)",2009-05-29,34.600339925725166
10.404595588235294,2.0,Justin WILSON,USA,"Hutchinson, KS (USA)",2015-05-15,34.60009540467483
10.404669117647058,1.8,Christopher NTREH,USA,"Austin, TX (USA)",2015-05-16,34.599850887080535
10.404742647058823,1.8,Jared LOVE,USA,"Austin, TX (USA)",2015-05-28,34.599606372942205
10.404816176470588,0.0,Serhiy SAHUTKIN,UKR,Donetsk (UKR),2009-07-02,34.59936186225978
10.404889705882352,1.8,Aleksandr VASHURKIN,RUS,Bryansk (RUS),2009-06-26,34.599117355033165
10.404963235294117,0.0,Philip NGWONO,KEN,Nairobi (KEN),2008-03-08,34.5988728512623
10.405041666666666,1.1,Donald MONROE,USA,"Austin, TX (USA)",2008-05-09,34.59861205104898
10.405125,0.3,Jody JOHNSON,USA,"Sacramento, CA (USA)",2008-05-17,34.59833495513029
10.405208333333333,-1.1,Lamar MARKETT,USA,"Tallahassee, FL (USA)",2008-05-30,34.59805786365002
10.405291666666667,0.3,Matt BRUNO,USA,"Walnut, CA (USA)",2008-06-15,34.597780776608055
10.405375,1.3,Jayson JONES,BIZ,"Clermont, FL (USA)",2008-04-19,34.59750369400431
10.405458333333332,-0.2,Lukasz CIEÅšLA,POL,Warszawa (POL),2008-06-15,34.59722661583865
10.405541666666666,0.0,Van Huynh NGUYEN,VIE,Kuala Lumpur (MAS),2008-12-15,34.59694954211098
10.405624999999999,0.7,Chituru ALI,ITA,"Guidobaldi, Rieti (ITA)",2020-07-04,34.5966724728212
10.405708333333333,1.5,Yuslan LIN,TPE,Taipei City (TPE),2020-03-27,34.59639540796919
10.405791666666666,0.9,Mario BRIGIDA,ITA,Marsa (MLT),2012-05-12,34.59611834755485
10.405875,1.1,Theodore YOUNG,RSA,"McArthur Stadium, Potchefstroom (RSA)",2020-03-14,34.595841291578076
10.405958333333333,1.4,Christian REYES,CHI,Cochabamba (BOL),2012-05-27,34.59556424003876
10.406041666666667,-0.6,Taio KANAI,JPN,"Hosei University Stadium, Machida (JPN)",2020-08-02,34.595287192936794
10.406125,0.1,Masaharu MORI,JPN,Kumagaya (JPN),2014-09-05,34.59501015027208
10.406208333333332,1.8,Reona MIURA,JPN,"Denka Big Swan Stadium, Niigata (JPN)",2020-09-12,34.594733112044494
10.406291666666666,0.9,Jamal WATKINS,USA,"Waverly, IA (USA)",2016-05-27,34.59445607825395
10.406374999999999,1.8,Jakub MATÃšÅ ,SVK,St. PÃ¶lten (AUT),2016-05-26,34.59417904890032
10.406458333333333,2.0,Nick GIRODAT,USA,"Rochester, MI (USA)",2016-04-16,34.59390202398351
10.406541666666666,1.7,Jimmy MELFORT,FRA,"Tomblaine, Nancy (FRA)",2012-06-30,34.59362500350341
10.406625,1.7,Zachary MENCHACA,USA,"Princeton, NJ (USA)",2016-05-08,34.593347987459914
10.406708333333333,0.0,Simon WULFF,GER,"Frankenstadion, Heilbronn (GER)",2020-09-04,34.593070975852925
10.406791666666667,-0.5,Aleksa KIJANOVIÄ†,SRB,"Cluj Arena, Cluj-Napoca (ROU)",2020-09-19,34.592793968682315
10.406875,1.3,Henru OLIVIER,RSA,"McArthur Stadium, Potchefstroom (RSA)",2020-11-17,34.59251696594799
10.406958333333332,0.4,Arturo RAMÃREZ,VEN,Veracruz (MEX),2014-11-24,34.59223996764986
10.407041666666666,0.9,Yoshiya NISHIGAKI,JPN,Itami (JPN),2014-10-05,34.59196297378779
10.407124999999999,2.0,Shoichi KOBAYASHI,JPN,Koshigaya (JPN),2014-08-02,34.59168598436168
10.407208333333333,2.0,Michael PROCTOR,USA,"Athens, GA (USA)",2009-05-09,34.59140899937143
10.407291666666666,0.1,Damiere BYRD,USA,"Old Bridge, NJ (USA)",2011-06-09,34.59113201881694
10.407375,2.0,Shota NAKAMURA,JPN,"Kusanagi Athletic Stadium, Shizuoka (JPN)",2020-08-02,34.59085504269809
10.407458333333333,1.6,Steven GUGERLI,SUI,Weinheim (GER),2013-05-25,34.59057807101478
10.407541666666667,1.2,Duronal MONAL,USA,"Greensboro, NC (USA)",2010-05-27,34.5903011037669
10.407625,0.8,Sergio RUIZ,ESP,Barcelona (ESP),2013-07-10,34.590024140954355
10.407708333333332,1.7,Hannu HÃ„MÃ„LÃ„INEN,FIN,Lapinlahti (FIN),2010-07-18,34.58974718257702
10.407791666666666,2.0,Yonehara SHOTA,JPN,Miyazaki (JPN),2011-10-01,34.589470228634795
10.407874999999999,0.5,Robson VIEIRA BRAGA,BRA,Campinas (BRA),2014-03-29,34.58919327912759
10.407958333333333,0.7,Said Khaled AL-AMEERI,BRN,Amman (JOR),2018-07-08,34.58891633405527
10.408041666666666,1.7,Deneko BROWN,BAH,"Hays, KS (USA)",2013-05-04,34.58863939341776
10.408125,1.0,Ronald DARBY,USA,"Greensboro, NC (USA)",2011-06-17,34.58836245721491
10.408208333333333,0.7,Tom BLOCKER,USA,"Berkeley, CA (USA)",2014-04-26,34.588085525446665
10.408291666666665,1.5,Darius ROY,USA,"Lake Charles, LA (USA)",2014-04-12,34.58780859811289
10.408375,0.0,Alfred HIGGS,BAH,"Tampa, FL (USA)",2014-04-04,34.58753167521348
10.408458333333332,1.6,Pedro BERNARDO,POR,Salamanca (ESP),2014-06-12,34.58725475674832
10.408541666666666,1.7,Sudirman HADI,INA,Surakarta (INA),2015-05-22,34.586977842717324
10.408624999999999,1.9,Skye DAWSON,USA,"Albuquerque, NM (USA)",2010-05-14,34.586700933120376
10.408708333333333,-0.5,Dexter MCKENZIE,JAM,"Lincoln, NE (USA)",2012-05-05,34.58642402795736
10.408791666666666,1.8,Rushane SCOTT,JAM,"Albuquerque, NM (USA)",2012-04-07,34.58614712722819
10.408875,1.5,Akheem GAUNTLETT,JAM,"Fayetteville, AR (USA)",2012-03-31,34.585870230932734
10.408958333333333,-1.0,Renan DE SOUZA OLIVEIRA,BRA,Rio de Janeiro (BRA),2012-03-03,34.58559333907091
10.409041666666665,1.2,Agbowa EMBOSO,NGR,Kaduna (NGR),2009-02-19,34.585316451642605
10.409125,1.5,Mauro Vinicius DA SILVA,BRA,Praia Grande (BRA),2009-04-04,34.58503956864771
10.409208333333332,2.0,Tatsuya FUKUDA,JPN,Osaka (JPN),2010-05-15,34.5847626900861
10.409291666666666,-1.2,Nicholas AKINNIYI,NGR,Ilorin (NGR),2013-06-01,34.5844858159577
10.409374999999999,1.8,Liam GANDER,AUS,Perth (AUS),2010-03-26,34.584208946262386
10.409458333333333,1.8,Lansford DAVIS,JAM,"Iowa City, IA (USA)",2010-04-17,34.58393208100006
10.409541666666666,0.6,Konstantinos DOUVALIDIS,GRE,Chania (GRE),2013-06-08,34.5836552201706
10.409625,1.8,Deivi DIAZ LUNA,COL,Barranquilla (COL),2018-07-07,34.58337836377391
10.409708333333333,0.5,Japheth MORRIS,USA,"Albany, GA (USA)",2017-05-13,34.583101511809886
10.409791666666665,0.8,Anax DA SILVA,GBR,Oordegem (BEL),2017-05-27,34.58282466427843
10.409875,1.7,Ricardo PEREIRA,POR,Salamanca (ESP),2017-06-03,34.58254782117941
10.409958333333332,1.7,Rafael JORGE,POR,Salamanca (ESP),2017-06-03,34.582270982512746
10.410041666666666,1.4,Sasha ZHOYA,AUS,La Chaux-de-Fonds (SUI),2019-06-30,34.581994148278305
10.410124999999999,1.3,Justin CHRISTIAN,USA,"Gainesville, FL (USA)",2009-05-16,34.58171731847601
10.410208333333333,1.2,Gregory SEDOC,NED,Hoorn (NED),2009-05-23,34.58144049310573
10.410291666666666,1.3,Alex GRAY,USA,"Arkansas City, KS (USA)",2017-05-05,34.58116367216737
10.410375,1.5,Javan GRAY,JAM,"Columbia, MO (USA)",2019-04-06,34.58088685566082
10.410458333333333,1.7,Mario WILLIAMS,JAM,Kingston (JAM),2017-04-15,34.58061004358598
10.410541666666665,1.2,Tyson CAMPBELL,USA,"Fort Lauderdale, FL (USA)",2017-04-27,34.58033323594274
10.410625,1.8,Ja'Maun CHARLES,USA,"Pullman, WA (USA)",2017-04-29,34.580056432730984
10.410708333333332,0.1,Travis BENTON,USA,"Marion, IN (USA)",2011-05-27,34.57977963395063
10.410791666666666,1.2,Shawn STEWART,TTO,Port-of-Spain (TTO),2009-06-19,34.57950283960153
10.410874999999999,0.0,Huang XIANG,CHN,Jiaxing (CHN),2011-05-21,34.57922604968363
10.410958333333333,0.2,Christopher MCSWAIN,USA,"Tucson, AZ (USA)",2011-05-13,34.57894926419678
10.411041666666666,0.3,Richard BOONE,USA,"Lynchburg, VA (USA)",2011-05-05,34.5786724831409
10.411125,0.7,Armahd LEWIS,USA,"Berkeley, CA (USA)",2011-04-23,34.57839570651586
10.411208333333333,1.8,Yevgeniy KOTLYAROV,RUS,Bryansk (RUS),2009-06-26,34.57811893432159
10.411291666666665,1.3,Emmanuel ESEME,CMR,YaoundÃ© (CMR),2019-01-26,34.57784216655795
10.411375,1.6,Chris STONE,GBR,Bedford (GBR),2017-07-29,34.57756540322484
10.411458333333332,1.0,Corey WREN,USA,"New Orleans, LA (USA)",2019-03-23,34.57728864432217
10.411541666666666,1.2,Kemar MARSDEN,JAM,"San Antonio, TX (USA)",2011-04-01,34.57701188984981
10.411624999999999,0.0,Kirill CHERNUKHIN,RUS,St. Petersburg (RUS),2017-06-17,34.576735139807674
10.411708333333333,1.3,Yoann IBEKA,FRA,Albi (FRA),2018-07-06,34.57645839419564
10.411791666666666,1.0,Hiroki KOJIMA,JPN,Hiroshima (JPN),2017-06-30,34.57618165301361
10.411875,1.6,Patrick VOSLOO,RSA,Durban (RSA),2011-04-09,34.57590491626148
10.411958333333333,1.4,Jaeseong LEE,KOR,Yecheon (KOR),2018-07-20,34.575628183939145
10.412041666666665,1.8,Travane MORRISON,JAM,Cork (IRL),2018-07-16,34.57535145604649
10.412125,2.0,Maksim HRABARENKA,BLR,Minsk (BLR),2018-07-11,34.57507473258341
10.412208333333332,1.9,Rio MITCHAM,GBR,Loughborough (GBR),2017-04-01,34.5747980135498
10.412291666666667,-1.4,Abdu Ahmed MARZOUQ,KSA,Tashkent (UZB),2019-08-24,34.57452129894556
10.412374999999999,1.2,Rico MOULTRIE,BAH,San JosÃ© (CRC),2019-07-19,34.574244588770576
10.412458333333333,1.4,Noureddine HADID,LBN,Doha (QAT),2019-04-22,34.57396788302474
10.412541666666666,0.8,Yoshinobu IMOTO,JPN,Nagoya (JPN),2016-10-22,34.573691181707964
10.412625,1.6,Masanari ISHIDA,JPN,Nara (JPN),2016-10-10,34.57341448482011
10.412708333333333,1.9,Andrew MCCLOSKEY,USA,"Millersville, PA (USA)",2009-05-09,34.573137792361095
10.412791666666665,1.5,Joshua AZZOPARDI,AUS,JÃ¤msÃ¤ (FIN),2018-07-01,34.57286110433082
10.412875,0.6,Jordan SARTOR-FRANCIS,USA,"West Point, NY (USA)",2015-05-02,34.57258442072915
10.412958333333332,1.9,DeVantre WHITELOW,USA,"Allendale, MI (USA)",2015-05-08,34.572307741555996
10.413041666666667,0.5,Ackeem BLAKE,JAM,Kingston (JAM),2019-06-21,34.57203106681125
10.413124999999999,0.8,Konstantinos ZIKOS,GRE,Kalamata (GRE),2019-06-19,34.57175439649481
10.413208333333333,0.3,Javan MARTIN,BAH,Basseterre (SKN),2015-04-04,34.57147773060656
10.413291666666666,0.5,Furkan ÅžEN,TUR,Erzurum (TUR),2016-06-12,34.571201069146404
10.413374999999998,1.3,Tavarius WRIGHT,USA,"El Dorado, KS (USA)",2019-05-04,34.57092441211424
10.413458333333333,1.5,Ifeanyi Emmanuel OJELI,NGR,"McArthur Stadium, Potchefstroom (RSA)",2019-05-04,34.57064775950993
10.413541666666665,0.6,Coby HILTON,USA,"Macomb, IL (USA)",2019-05-10,34.5703711113334
10.413625,0.9,Cumali Umutcan EMEKTAÅž,TUR,Erzurum (TUR),2016-06-12,34.57009446758453
10.413708333333332,1.4,Josiah JOHNSON,USA,"Tampa, FL (USA)",2018-05-24,34.56981782826323
10.413791666666667,1.7,Terell SMITH,USA,"Mount Berry, GA (USA)",2018-05-12,34.569541193369375
10.413874999999999,0.9,Khai MCLIN,USA,"High Point, NC (USA)",2018-05-11,34.56926456290286
10.413958333333333,0.7,Naukym MORTON,USA,"Williamsburg, VA (USA)",2018-05-05,34.568987936863586
10.414041666666666,0.6,Xholane TALANE,BOT,Lobatse (BOT),2018-05-27,34.56871131525144
10.414124999999999,0.1,John SPOONEY,USA,"Charlottesville, VA (USA)",2015-04-17,34.56843469806633
10.414208333333333,-0.9,Sarfo ANSAH,GHA,Gold Coast (AUS),2018-04-08,34.568158085308134
10.414291666666665,1.0,Isaiah BRANDT-SIMS,USA,"Berkeley, CA (USA)",2018-04-07,34.56788147697676
10.414375,1.1,John JONES,USA,"Raymond, MS (USA)",2018-03-30,34.56760487307208
10.414458333333332,1.1,Tyrell JOHNSON,USA,"Tucson, AZ (USA)",2018-03-17,34.56732827359401
10.414541666666667,0.4,Mohamed Yaseen AL HASAN,KSA,"Tucson, AZ (USA)",2015-03-21,34.56705167854242
10.414625,2.0,Timothy FREDERICK,TTO,Port-of-Spain (TTO),2018-06-09,34.566775087917236
10.414708333333333,0.7,Hiroaki SUZUKI,JPN,Maebashi (JPN),2015-07-04,34.56649850171832
10.414791666666666,0.7,Tristan WALKER,USA,Port-of-Spain (TTO),2015-06-27,34.5662219199456
10.414874999999999,1.4,Anton PORTER,USA,"Greensboro, NC (USA)",2015-06-20,34.56594534259893
10.414958333333333,2.0,Ilfat SADEYEV,RUS,Yerino (RUS),2015-06-06,34.56566876967823
10.415046296296296,1.2,DÃ¡niel KARLIK,HUN,Budapest (HUN),2011-07-02,34.56537683639677
10.415138888888889,1.9,Geno JONES,BAH,Freeport (BAH),2010-03-13,34.565069543533056
10.41523148148148,1.2,Benjamin OLSSON,SWE,Sollentuna (SWE),2011-06-28,34.564762256133065
10.415324074074073,1.8,Cameron GLASGOW,USA,"Riverside, CA (USA)",2014-03-08,34.56445497419668
10.415416666666665,-0.5,Jeremy DAVIS,USA,"Houston, TX (USA)",2010-05-06,34.56414769772373
10.415509259259258,0.6,Snyman PRINSLOO,RSA,Johannesburg (RSA),2010-03-24,34.56384042671409
10.415601851851852,0.9,Bradley IKE,USA,"Northridge, CA (USA)",2010-05-14,34.56353316116759
10.415694444444444,1.6,Elvis UKALE,NGR,Calabar (NGR),2012-06-21,34.5632259010841
10.415787037037036,2.0,Jun KIMURA,JPN,Okinawa (JPN),2012-07-07,34.56291864646348
10.415879629629629,0.2,Michael OWUSU-PEPRAH,GER,Sondershausen (GER),2012-08-15,34.562611397305574
10.415972222222221,0.7,Rebert FIRMIANO,BRA,Maringa (BRA),2012-09-08,34.56230415361025
10.416064814814813,0.4,Ismael DIOP,FRA,Montgeron (FRA),2019-07-13,34.561996915377335
10.416157407407406,1.7,Okeem WHITE,JAM,Kingston (JAM),2019-06-20,34.56168968260671
10.41625,1.5,Brandon MINGELI,GBR,Lee Valley (GBR),2019-06-05,34.561382455298215
10.416342592592592,0.5,Matthew LIKELY,USA,"Jonesboro, AR (USA)",2019-05-12,34.56107523345171
10.416435185185184,1.3,Peter Mwai NDICHU,KEN,"Mandela National Stadium, Kampala (UGA)",2019-07-26,34.56076801706705
10.416527777777777,0.3,Washington BROWN,JAM,"Norman, OK (USA)",2019-05-12,34.560460806144086
10.416620370370369,-1.9,Mohd FADLIN,INA,Jakarta (INA),2011-06-29,34.560153600682675
10.416712962962961,1.2,Courtney THOMAS,USA,"Austin, TX (USA)",2010-05-28,34.55984640068267
10.416805555555555,0.9,Akeem BLOOMFIELD,JAM,Kingston (JAM),2014-03-08,34.55953920614392
10.416898148148148,1.2,Armanti HAYES,USA,"Albany, NY (USA)",2012-03-31,34.55923201706629
10.41699074074074,0.5,Freddy MAYOLA,CUB,Salamanca (ESP),2010-05-22,34.55892483344963
10.417083333333332,0.9,Miles LEWIS,USA,"Gainesville, FL (USA)",2014-04-04,34.55861765529379
10.417175925925925,0.7,Silas PIMENTEL,USA,"Berkeley, CA (USA)",2014-04-26,34.558310482598635
10.417268518518517,0.5,Brent STEVENS,RSA,Germiston (RSA),2012-03-30,34.55800331536401
10.417361111111111,1.5,Nick STEWART,GBR,Lee Valley (GBR),2019-06-05,34.55769615358976
10.417453703703703,1.7,Wendall WILLIAMS,USA,"Knoxville, TN (USA)",2015-04-10,34.557388997275766
10.417546296296296,1.0,Bishop BOWENS,USA,"Ogden, UT (USA)",2015-04-11,34.55708184642186
10.417638888888888,-1.8,Jeffery PENDERGRASS,USA,"Charlotte, NC (USA)",2015-04-11,34.55677470102791
10.41773148148148,1.2,Corneil LIONEL,LCA,Morelia (MEX),2013-07-05,34.55646756109376
10.417824074074073,1.3,Geoffrey THOMAS,FRA,Rennes (FRA),2015-07-03,34.55616042661927
10.417916666666665,1.3,Tavien FEASTER,USA,"Columbia, SC (USA)",2015-05-16,34.555853297604294
10.418009259259259,1.2,Hiroki TOKUMURA,JPN,Kumagaya (JPN),2016-09-02,34.55554617404868
10.418101851851851,0.8,John BROADEN,USA,"Winston Salem, NC (USA)",2016-03-19,34.5552390559523
10.418194444444444,1.2,Koketso MOGAPI,RSA,Potchefstroom (RSA),2016-02-09,34.55493194331498
10.418287037037036,0.6,Kazuma AGATSUMA,JPN,Hiratsuka (JPN),2016-06-11,34.554624836136604
10.418379629629628,0.8,Joshua EDMONDS,USA,"Durham, NC (USA)",2016-04-22,34.55431773441702
10.41847222222222,0.8,Ian KERR,BAH,"Levelland, TX (USA)",2016-05-19,34.55401063815606
10.418564814814815,-3.2,Molefi MAAT,USA,"Lincoln, NE (USA)",2016-05-15,34.55370354735359
10.418657407407407,1.7,Xandre BLAKE,JAM,Kingston (JAM),2015-05-30,34.55339646200948
10.41875,1.7,Kazunari KATSUYAMA,JPN,Tokyo (JPN),2013-09-06,34.55308938212358
10.418842592592592,-4.2,Earl LEE,JAM,Kingston (JAM),2015-06-25,34.55278230769573
10.418935185185184,0.8,Abdoulaye N'DIAYE,FRA,Villeneuve d'Ascq (FRA),2015-07-11,34.55247523872579
10.419027777777776,1.2,Shane JONES,BAH,Nassau (BAH),2016-04-16,34.55216817521362
10.41912037037037,0.8,Keisuke HONMA,JPN,Yokohama (JPN),2015-08-15,34.55186111715907
10.419212962962963,1.5,Christophe VALDESR,DOM,"Orlando, FL (USA)",2019-03-23,34.551554064562
10.419305555555555,0.6,Wenyi LUO,CHN,Fuzhou (CHN),2015-10-22,34.551247017422256
10.419398148148147,0.3,A.L.M. ASHROF,SRI,Diyagama (SRI),2015-12-03,34.5509399757397
10.41949074074074,0.6,Tajay GAYLE,JAM,Kingston (JAM),2019-03-02,34.55063293951418
10.419583333333332,1.3,William ALLEN,USA,"Louisville, KY (USA)",2016-05-28,34.550325908745556
10.419675925925926,1.5,Cameron TINDLE,GBR,Apia (SAM),2015-09-07,34.55001888343367
10.419768518518518,2.0,Elias GOER,GER,Weinheim (GER),2019-05-25,34.5497118635784
10.41986111111111,1.2,Raymontre PALMER,USA,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2019-05-03,34.54940484917959
10.419953703703703,1.5,Kazuya TAJIMA,JPN,Koriyama (JPN),2014-07-11,34.54909784023708
10.420046296296295,1.6,Å imon BUJNA,SVK,"x-bionic sphere, Å amorÃ­n (SVK)",2018-06-29,34.54879083675075
10.420138888888888,0.0,Willian Sergio DE CAMPOS DA SILVA,BRA,CaÃ§ador (BRA),2018-09-07,34.548483838720436
10.42023148148148,1.2,Bruce GRAY,USA,"Rome, GA (USA)",2014-05-03,34.54817684614599
10.420324074074074,-1.6,Koura KABA FANTONI,ITA,Mondovi (ITA),2008-06-02,34.54786985902728
10.420416666666666,0.6,Paul LUCAS,USA,"Mesa, AZ (USA)",2014-05-10,34.54756287736415
10.420509259259259,-0.4,Kahlim DENMARK,USA,"Boone, NC (USA)",2018-04-28,34.54725590115646
10.42060185185185,-1.1,Derrius RODGERS,USA,"Tempe, AZ (USA)",2018-04-07,34.54694893040408
10.420694444444443,1.7,Kwadarrius SMITH,USA,"Austin, TX (USA)",2017-03-30,34.54664196510683
10.420787037037035,1.5,Jarkko RUOSTEKIVI,FIN,Kuortane (FIN),2009-06-13,34.54633500526459
10.42087962962963,1.9,Seigo IKEDA,JPN,Osaka (JPN),2014-10-22,34.546028050877204
10.420972222222222,1.9,Ernest WINTERS,USA,"River Falls, WI (USA)",2018-05-05,34.54572110194453
10.421064814814814,1.2,Rickie BRATTEN,USA,"Baton Rouge, LA (USA)",2008-04-19,34.54541415846643
10.421157407407406,2.0,Joel PASCALL-MENZIE,GBR,"Sportcity Regional Arena, Manchester (GBR)",2020-09-04,34.545107220442745
10.421249999999999,1.3,Taiju HONGO,JPN,"Nagai Stadium No. 2, Osaka (JPN)",2020-10-21,34.54480028787334
10.421342592592591,1.2,Jerome HENDERSON III,USA,"Edwardsville, IL (USA)",2014-05-03,34.54449336075807
10.421435185185185,1.9,Krzysztof STUDNICKI,POL,"Miejski Stadion, Czestochowa (POL)",2020-07-25,34.54418643909677
10.421527777777778,0.7,Robert GREGORY,USA,"Wilmer-Hutchins HS, Dallas, TX (USA)",2020-07-04,34.54387952288932
10.42162037037037,1.5,Tavion BURKE,USA,"Mission Viejo, CA (USA)",2010-05-09,34.54357261213556
10.421712962962962,0.9,Kaio SENA,USA,"Sacramento, CA (USA)",2014-05-02,34.543265706835356
10.421805555555554,1.2,Curtis THOMAS,USA,"Greensboro, NC (USA)",2019-05-04,34.54295880698856
10.421898148148147,1.5,Nekey METELUS,USA,"Wichita, KS (USA)",2008-04-13,34.54265191259501
10.421990740740739,-0.3,Makoto IZAWA,JPN,"Olympic Stadium, Tokyo (JPN)",2020-08-23,34.54234502365458
10.422083333333333,0.5,Lamont JOHNSON,USA,"Modesto, CA (USA)",2008-05-10,34.542038140167115
10.422175925925925,1.1,Amir PIYAHO,IRI,Almaty (KAZ),2008-06-07,34.54173126213247
10.422268518518518,0.0,Masayuki YANO,JPN,Kyoto (JPN),2008-07-04,34.54142438955051
10.42236111111111,-1.4,Jhon MURILLO,COL,BogotÃ¡ (COL),2008-07-19,34.54111752242108
10.422453703703702,-0.3,Guibin PANG,CHN,Jinan (CHN),2009-10-21,34.540810660744036
10.422546296296295,0.4,Joshua OGLESBY,USA,"Austin, TX (USA)",2018-05-11,34.54050380451923
10.422638888888889,2.0,Sharif NASH,USA,"Lynchburg, VA (USA)",2008-05-01,34.540196953746516
10.422731481481481,1.4,Kyle DARROW,USA,"Gainesville, FL (USA)",2018-03-30,34.539890108425766
10.422824074074073,1.6,Rondell BARTHOLOMEW,GRN,"El Paso, TX (USA)",2011-03-26,34.53958326855681
10.422916666666666,0.3,Keniel GRANT,JAM,Montego Bay (JAM),2013-02-09,34.53927643413952
10.423009259259258,1.1,Allen HUNTLEY,USA,"Rome, GA (USA)",2013-03-29,34.53896960517374
10.42310185185185,1.9,Russel Alexander NASIR TAIB,MAS,"QSAC, Nathan, Brisbane (AUS)",2019-11-16,34.53866278165934
10.423194444444444,1.3,Michael LIGGINS,USA,"Longmont, CO (USA)",2013-05-03,34.538355963596146
10.423287037037037,-0.3,Daniel NOVAL,PHI,Bangkok (THA),2013-05-04,34.538049150984044
10.423379629629629,0.8,Dwain BRYDEN,JAM,"Emporia, KS (USA)",2011-05-07,34.53774234382287
10.423472222222221,0.8,Jordan HEWING,USA,"Jacksonville, FL (USA)",2018-05-12,34.53743554211249
10.423564814814814,0.3,Adrian CURRY,BAH,Georgetown (CAY),2019-04-20,34.53712874585275
10.423657407407406,1.6,Dartez HAMLIN,USA,"Waco, TX (USA)",2019-04-20,34.536821955043514
10.423749999999998,1.4,Mason PHILLIPS,USA,"Torrance, CA (USA)",2019-04-19,34.53651516968462
10.423842592592592,1.7,Sike AZU-IRONDI,USA,"Norwalk, CA (USA)",2019-04-12,34.536208389775936
10.423935185185185,-0.2,Jim-yung JOO,KOR,Taebaek (KOR),2019-08-05,34.535901615317314
10.424027777777777,1.8,Kodi HARMAN,NZL,Auckland (NZL),2013-03-22,34.53559484630861
10.42412037037037,-0.4,James LINDE,CAN,Vancouver (CAN),2017-06-28,34.53528808274968
10.424212962962962,-1.3,Siva KUMAR,IND,Guwahati (IND),2018-06-29,34.53498132464038
10.424305555555554,0.7,Jackson WEBB,USA,"Waco, TX (USA)",2018-05-12,34.53467457198055
10.424398148148148,0.5,Alize' FORD,USA,"Knoxville, TN (USA)",2018-05-12,34.534367824770065
10.42449074074074,1.0,Ronald FULLER,USA,"Greensboro, NC (USA)",2017-06-17,34.534061083008766
10.424583333333333,1.6,Nyheim HINES,USA,"Lexington, KY (USA)",2017-05-25,34.53375434669651
10.424675925925925,0.7,Cameron COUNCIL,USA,"Greensboro, NC (USA)",2018-06-16,34.53344761583317
10.424768518518517,0.2,Nedim ÄŒOVIÄ†,BIH,Velenje (SLO),2010-07-01,34.53314089041857
10.42486111111111,0.2,Piotr WIADEREK,POL,Bielsko-Biala (POL),2010-07-08,34.53283417045259
10.424953703703704,0.8,Angelos AGGELAKIS,GRE,Patra (GRE),2010-06-12,34.53252745593506
10.425043859649122,-0.3,Onyeaku CHUKWUMA,NGR,RÃ©duit (MRI),2011-04-17,34.532228818087354
10.425131578947367,1.9,Alex WILLIAMS,USA,"Austin, TX (USA)",2011-03-25,34.53193825649052
10.425219298245613,1.5,Reggie DAVIS,USA,"Tallahassee, FL (USA)",2013-04-25,34.53164769978334
10.425307017543858,0.0,Armon OWENS,USA,"Mesa, AZ (USA)",2013-04-05,34.53135714796569
10.425394736842104,1.3,Sean KING,USA,"Iowa City, IA (USA)",2011-05-15,34.53106660103745
10.42548245614035,1.6,Fuchao LIU,CHN,Jiaxing (CHN),2011-05-21,34.5307760589985
10.425570175438596,-1.3,Shintaro HORIE,JPN,Osaka (JPN),2012-05-10,34.530485521848696
10.42565789473684,0.8,Liang JIN,CHN,Chongqing (CHN),2010-06-26,34.53019498958794
10.425745614035087,1.1,Ayden OWENS,PUR,"Azusa, CA (USA)",2019-04-17,34.529904462216095
10.425833333333332,-1.7,Oleksiy RYEMYEN,UKR,Yalta (UKR),2011-05-30,34.52961393973304
10.425921052631578,1.2,Toby SANDEMAN,GBR,"Irvine, CA (USA)",2010-05-02,34.52932342213865
10.426008771929823,0.5,Zhihong WANG,CHN,"Sichuan Xipu Training Base, Chengdu (CHN)",2020-07-24,34.52903290943281
10.42609649122807,1.4,Joel REDHEAD,GRN,"New York, NY (USA)",2015-05-19,34.52874240161538
10.426184210526316,-0.4,Shingo SUETSUGU,JPN,Kawasaki (JPN),2008-09-23,34.52845189868626
