Mark,WIND,Competitor,Nat,Venue,Date,Speed
11.456444444444445,1.5,Isatu FOFANAH,CAN,Edmonton (CAN),2015-07-03,31.42336191178182
11.456666666666667,0.6,Jessie SAINT-MARC,FRA,"Stadium Municipal, Albi (FRA)",2020-09-12,31.422752400349143
11.456888888888889,1.9,Nikki ANDERBERG,SWE,"Campus Valla, LinkÃ¶ping (SWE)",2020-08-22,31.422142912561103
11.45711111111111,1.2,Karolina KOÅECZEK,POL,"Stadion MOSiR, Lublin (POL)",2020-07-25,31.42153344841632
11.457333333333333,1.6,Sharolyn Zulay JOSEPH HAMBLET,CRC,"CIBC, Toronto (CAN)",2015-07-21,31.420924007913424
11.457555555555556,2.0,J'Nea BELLAMY,USA,"Eugene, OR (USA)",2015-06-11,31.420314591051028
11.457777777777778,1.3,Mercedes JACKSON,USA,"Greensboro, NC (USA)",2013-05-23,31.41970519782777
11.458,0.3,Bianca Cristina AMARO DOS SANTOS,BRA,Georgetown (CAY),2014-05-07,31.419095828242273
11.458222222222222,-0.3,Khrystal CARTER,USA,"Boulder, CO (USA)",2008-05-17,31.418486482293165
11.458444444444444,0.0,Helene RÃ˜NNINGEN,NOR,Weinheim (GER),2018-05-26,31.417877159979057
11.458666666666666,0.3,Aminata DIOUF,SEN,Addis Abeba (ETH),2008-04-30,31.417267861298587
11.45888888888889,0.2,Jolanda DIEGO,USA,"Los Angeles, CA (USA)",2008-05-03,31.41665858625036
11.459111111111111,0.8,Elizabeth ADEOTI,USA,"Boulder, CO (USA)",2008-05-17,31.416049334833033
11.459333333333333,0.6,Shauna THOMPSON,GBR,Pune (IND),2008-10-14,31.415440107045203
11.459555555555555,2.0,Yevgeniya LIKHUTA-VALADZKO,BLR,Grodno (BLR),2008-07-08,31.41483090288551
11.459777777777777,1.6,Antonette CARTER,USA,"Clermont, FL (USA)",2008-06-14,31.41422172235258
11.46,1.7,Daja GORDON,USA,"Waco, TX (USA)",2018-05-12,31.41361256544503
11.460222222222223,1.6,Sherline DUNCAN,JAM,"Lubbock, TX (USA)",2010-04-10,31.41300343216148
11.460444444444445,1.8,Judith ONYEPUNUKA,USA,"Los Angeles, CA (USA)",2009-05-02,31.412394322500585
11.460666666666667,2.0,Folake AKINYEMI,NOR,FlorÃ¸ (NOR),2012-06-02,31.41178523646094
11.460888888888888,1.3,Thaissa BARBOSA PRESTI,BRA,SÃ£o Paulo (BRA),2014-10-09,31.411176174041188
11.46111111111111,0.9,Natalya RAKACHEVA,RUS,Krasnodar (RUS),2014-06-05,31.410567135239948
11.461333333333334,0.1,Rikenette STEENKAMP,RSA,Pretoria (RSA),2017-02-25,31.40995812005584
11.461555555555556,1.4,Midori MIKASE,JPN,Sapporo (JPN),2019-09-08,31.409349128487506
11.461777777777778,1.9,Amuru PATTERSON,USA,"Coral Gables, FL (USA)",2019-04-13,31.40874016053356
11.462,0.5,Lieke KLAVER,NED,Oordegem (BEL),2019-06-01,31.408131216192636
11.462222222222222,1.3,Kaina MARTINEZ,BIZ,"Bradenton, FL (USA)",2017-05-25,31.407522295463362
11.462444444444445,1.3,Shilah BEDINGFIELD,USA,"Sacramento, CA (USA)",2019-05-23,31.40691339834435
11.462666666666667,0.2,Micha AUZENNE,USA,"Logan, UT (USA)",2017-05-12,31.406304524834244
11.46288888888889,1.9,Aaliyah BARNES,USA,"University Park, PA (USA)",2017-05-14,31.405695674931668
11.463111111111111,0.4,Agata FORKASIEWICZ,POL,KrakÃ³w (POL),2016-06-12,31.405086848635236
11.463333333333333,0.6,Shavonne HUSBANDS,BAR,"Terre Haute, IN (USA)",2016-05-15,31.40447804594359
11.463555555555555,0.3,Hiriyur Manjunath JYOTHI,IND,New Delhi (IND),2016-04-28,31.40386926685535
11.463777777777779,2.0,Lake KWAZA,USA,"Gainesville, FL (USA)",2016-04-01,31.403260511369144
11.464,0.5,Strangenae CAMPBELL,USA,"Torrance, CA (USA)",2017-04-14,31.402651779483598
11.464222222222222,0.8,Tissanna HICKLING,JAM,Castres (FRA),2018-07-25,31.402043071197348
11.464444444444444,0.0,Amber IVY,USA,"Westwood, CA (USA)",2018-04-14,31.401434386509017
11.464666666666666,1.6,Mercy NTIA-OBONG,NGR,Lagos (NGR),2018-06-12,31.400825725417224
11.46488888888889,1.8,Madison MCNARY,USA,"Iowa City, IA (USA)",2011-05-15,31.400217087920606
11.465135135135135,0.2,Iwona ZIÃ“ÅKOWSKA,POL,KrakÃ³w (POL),2009-09-05,31.39954267933335
11.465405405405406,1.2,Aaliyah TELESFORD,TTO,Port-of-Spain (TTO),2014-06-21,31.398802508132572
11.465675675675676,1.2,Kedisha DALLAS,JAM,Kingston (JAM),2014-03-08,31.3980623718266
11.465945945945945,0.9,Loudia LAARMAN,CAN,"Walnut, CA (USA)",2014-04-18,31.397322270412975
11.466216216216216,2.0,Tyshonda HAWKINS,USA,"Houston, TX (USA)",2014-05-17,31.396582203889217
11.466486486486486,0.0,A. CHANDRALEKHA,IND,Bhubaneshwar (IND),2018-09-26,31.395842172252863
11.466756756756757,-0.6,Kseniya KARANDYUK,UKR,Kirovograd (UKR),2014-07-24,31.39510217550145
11.467027027027028,0.2,Tu Chinh LE,VIE,Bangkok (THA),2017-06-12,31.394362213632505
11.467297297297296,0.0,Marina KISLOVA,RUS,Cheboksary (RUS),2009-07-24,31.39362228664357
11.467567567567567,2.0,Marisa LAVANCHY,SUI,Bulle (SUI),2014-07-12,31.392882394532172
11.467837837837838,0.0,Magdalena STEFANOWICZ,POL,"Ratina Stadium, Tampere (FIN)",2018-07-12,31.392142537295843
11.468108108108108,0.2,Donita HARMON,USA,Cuxhaven (GER),2008-07-12,31.391402714932127
11.468378378378379,1.5,Sade MCCREATH-TARDIEL,CAN,"Greensboro, NC (USA)",2019-05-04,31.390662927438548
11.468648648648648,1.7,Ida MAYER,GER,"Estadio OlÃ­mpico, Barcelona (ESP)",2012-07-11,31.38992317481265
11.468918918918918,1.4,Amandi RHETT,USA,"Greensboro, NC (USA)",2008-04-18,31.389183457051963
11.469189189189189,1.9,Ashley OWENS,USA,"Coral Gables, FL (USA)",2010-04-10,31.388443774154023
11.46945945945946,0.0,Roxana DÃAZ,CUB,MedellÃ­n (COL),2008-04-26,31.38770412611636
11.46972972972973,1.3,Kaysha LOVE,USA,"Azusa, CA (USA)",2019-04-19,31.386964512936515
11.47,1.1,Chandra LEKHA,IND,Pune (IND),2019-08-20,31.386224934612034
11.47027027027027,0.8,GÃ©raldine FREY,SUI,Thun (SUI),2019-06-19,31.38548539114044
11.47054054054054,1.8,Nasrane BACAR,FRA,Albi (FRA),2018-07-06,31.384745882519265
11.47081081081081,0.8,Priscilla SCHLIEP,CAN,Toronto (CAN),2008-06-14,31.384006408746053
11.471081081081081,1.4,Patricia HALL,JAM,"San Antonio, TX (USA)",2013-03-29,31.383266969818347
11.471351351351352,0.8,Grace STARK,USA,"Greensboro, NC (USA)",2018-06-16,31.382527565733675
11.47162162162162,1.7,Tyrika LEE,USA,"Tampa, FL (USA)",2018-05-24,31.381788196489577
11.471891891891891,1.8,Candace JACKSON,USA,Edmonton (CAN),2015-07-11,31.381048862083592
11.472162162162162,0.0,Germe POSTON,USA,"Tucson, AZ (USA)",2013-04-06,31.380309562513258
11.472432432432432,0.2,Sandra GOMIS,FRA,Nivelles (BEL),2015-06-27,31.379570297776105
11.472702702702703,1.7,Kadidiatou TRAORÃ‰,BUR,Castres (FRA),2015-07-29,31.37883106786968
11.472972972972974,0.0,Brittany JONES,USA,"Los Angeles, CA (USA)",2012-03-31,31.37809187279152
11.473243243243243,1.9,Christy UDOH,USA,"Manhattan, KS (USA)",2012-05-13,31.377352712539167
11.473513513513513,0.6,Eunice KADOGO,KEN,Brazzaville (CGO),2015-09-14,31.376613587110153
11.473783783783784,1.2,Ã‰va KAPTUR,HUN,Budapest (HUN),2013-07-26,31.375874496502014
11.474054054054054,2.0,LaQuisha JACKSON,USA,"Gainesville, FL (USA)",2016-04-01,31.3751354407123
11.474324324324325,2.0,Valexsia DROUGHN,USA,"Clovis, CA (USA)",2010-06-04,31.374396419738545
11.474594594594594,0.8,Chasidee LEWIS-BAKER,USA,"Greensboro, NC (USA)",2010-05-27,31.373657433578295
11.474864864864864,1.3,Klaudia ADAMEK,POL,"Stadion AWF, Biala Podlaska (POL)",2020-09-04,31.372918482229082
11.475106382978723,1.5,Audrey LEDUC,CAN,Montreal (CAN),2019-07-26,31.37225817217659
11.475319148936169,2.0,Claudia PAYTON,SWE,"Sparbanken Arena, Skara (SWE)",2020-07-11,31.37167649349205
11.475531914893617,0.8,Sarah GOUJON,FRA,Reims (FRA),2012-07-14,31.37109483637712
11.475744680851063,1.7,Tomoko ISHIDA,JPN,Hiroshima (JPN),2008-04-29,31.37051320083062
11.47595744680851,1.5,Kimberly SMITH,JAM,"Arlington, TX (USA)",2008-05-03,31.36993158685133
11.476170212765958,2.0,Mckenzie LONG,USA,"Hollywood, FL (USA)",2019-06-22,31.36934999443806
11.476382978723404,1.4,Tiffani JOHNSON,USA,"Waco, TX (USA)",2018-05-12,31.368768423589614
11.47659574468085,0.3,Venessa D'ARPINO,USA,"Tucson, AZ (USA)",2018-04-28,31.368186874304786
11.476808510638298,0.9,Shayna YON,USA,"Coral Gables, FL (USA)",2018-04-14,31.36760534658238
11.477021276595744,0.2,Blessing OGUNDIRAN,NGR,Abuja (NGR),2018-03-16,31.367023840421197
11.47723404255319,0.3,Jasmine ABRAMS,GUY,"Jacksonville, FL (USA)",2019-08-10,31.366442355820038
11.477446808510638,0.0,Serene WILLIAMS,USA,"Levelland, TX (USA)",2012-05-16,31.365860892777693
11.477659574468085,-0.2,Wangping QIN,CHN,Hangzhou (CHN),2008-04-11,31.365279451292988
11.477872340425531,2.0,Anna TARASOVA,RUS,Yerino (RUS),2015-06-06,31.364698031364703
11.478085106382979,1.7,Akawkaw NDIPAGBOR,USA,"Los Angeles, CA (USA)",2013-04-27,31.364116632991642
11.478297872340425,1.0,Dorota JEDRUSINSKA,POL,Poznan (POL),2008-05-24,31.363535256172614
11.478510638297871,1.3,Margret HARRIS,USA,"Greensboro, NC (USA)",2013-05-23,31.362953900906415
11.47872340425532,1.6,Geronne BLACK,TTO,Port-of-Spain (TTO),2013-06-22,31.36237256719184
11.478936170212766,1.0,Ranee RICKETTS,JAM,"Mesa, AZ (USA)",2014-05-17,31.361791255027715
11.479148936170212,-1.8,Nathan MACDONELL,NZL,"The Caledonian Ground, Dunedin (NZL)",2020-11-07,31.361209964412815
11.47936170212766,0.6,Carla TAVARES,POR,Avila (ESP),2014-07-13,31.36062869534595
11.479574468085106,1.1,Remi TSURUTA,JPN,"Prefectural Stadium, Fukui (JPN)",2020-08-29,31.360047447825927
11.479787234042552,1.4,Alina TALAY,BLR,Brest (BLR),2011-05-21,31.359466221851545
11.48,2.0,Merlin PALACIOS,COL,BogotÃ¡ (COL),2011-05-06,31.358885017421606
11.480212765957447,-0.5,Charsity TIGGIEN,USA,"Birmingham, AL (USA)",2013-04-27,31.35830383453491
11.480425531914893,1.4,Khaddi SAGNIA,SWE,Sollentuna (SWE),2016-08-26,31.357722673190263
11.480638297872341,1.2,Jessica BEARD,USA,"Coral Gables, FL (USA)",2016-04-09,31.357141533386457
11.480851063829787,1.5,Persis WILLIAM-MENSAH,GHA,"Sacramento, CA (USA)",2018-05-25,31.356560415122313
11.481063829787233,0.1,SheKara MARTIN,USA,"Orlando, FL (USA)",2016-05-15,31.355979318396624
11.48127659574468,0.7,Nooralotta NEZIRI,FIN,Espoo (FIN),2016-05-21,31.35539824320819
11.481489361702128,0.0,Kauiza MOREIRA VENANCIO,BRA,SÃ£o Paulo (BRA),2010-05-22,31.35481718955581
11.481702127659574,-0.1,Manuela LEVORATO,ITA,Grosseto (ITA),2010-06-30,31.354236157438294
11.48191489361702,1.7,Volha ASTASHKA,BLR,Grodno (BLR),2010-06-26,31.353655146854443
11.482127659574468,1.6,Ikeiylah BROWN,USA,"Charleston, SC (USA)",2010-04-16,31.35307415780306
11.482340425531914,1.1,Brittany HENDERSON,USA,"San Angelo, TX (USA)",2009-05-23,31.352493190282953
11.48255319148936,1.2,Mariya MOKROVA,UKR,Almaty (KAZ),2016-06-25,31.35191224429292
11.482765957446809,1.0,Marika BROWN,USA,"San Marcos, TX (USA)",2014-04-26,31.351331319831754
11.482978723404255,0.2,Bri'Anna BRANCH,USA,"Sacramento, CA (USA)",2019-05-24,31.350750416898283
11.483191489361701,0.7,Ciara HOLBACK,USA,"Jacksonville, FL (USA)",2019-05-24,31.350169535491286
11.483404255319149,1.4,Krystal SLOLEY,JAM,Kingston (JAM),2019-03-29,31.349588675609578
11.483617021276595,1.2,Ravin GILBERT,USA,"Mobile, AL (USA)",2015-05-10,31.34900783725196
11.483829787234042,1.8,Jelissa WESTNEY,CAN,Edmonton (CAN),2015-07-11,31.348427020417244
11.48404255319149,1.3,Tina MURN,SLO,Pescara (ITA),2009-07-01,31.347846225104217
11.484255319148936,0.9,Hannah WOOD,USA,"Jacksonville, FL (USA)",2017-05-13,31.347265451311696
11.484468085106382,1.6,Genna SETTLE,USA,"Sacramento, CA (USA)",2017-05-13,31.34668469903848
11.48468085106383,1.7,Sydney WASHINGTON,USA,"Waco, TX (USA)",2017-04-28,31.346103968283373
11.484893617021276,-0.8,Muriel HURTIS,FRA,Angers (FRA),2009-07-25,31.345523259045187
11.485128205128204,0.7,Callista FLETCHER,USA,"Sacramento, CA (USA)",2019-05-23,31.344883014824077
11.485384615384614,1.2,Anastasiya SOKOLOVA,RUS,Cheboksary (RUS),2016-06-20,31.344183242917424
11.485641025641025,0.3,Josephine ANOKYE,GHA,"Tucson, AZ (USA)",2019-04-27,31.34348350225477
11.485897435897435,0.8,Kemba NELSON,JAM,Kingston (JAM),2019-06-21,31.342783792834023
11.486153846153845,0.6,Adeline GOUENON,CIV,Brazzaville (CGO),2015-09-14,31.342084114653094
11.486410256410256,1.2,Justina SULE,NGR,Calabar (NGR),2014-06-19,31.34138446770989
11.486666666666666,1.9,Jasmine WEBB,USA,"Lake Charles, LA (USA)",2014-04-12,31.340684852002322
11.486923076923077,-2.6,Shatajah WATTELY,USA,"New Haven, CT (USA)",2016-05-14,31.33998526752829
11.487179487179487,0.5,Farah JACQUES,CAN,"Coral Gables, FL (USA)",2016-06-04,31.33928571428571
11.487435897435898,1.0,Robin REYNOLDS,USA,"Montverde, FL (USA)",2019-07-06,31.338586192272498
11.487692307692306,1.6,Kristina DAVIS,USA,"Fayetteville, AR (USA)",2009-06-10,31.337886701486543
11.487948717948717,-0.4,Sari EERO,FIN,Tampere (FIN),2008-07-26,31.33718724192577
11.488205128205127,0.8,Lashandra KERSHAW,USA,"Greensboro, NC (USA)",2010-05-27,31.33648781358808
11.488461538461538,1.3,Jacinta BOYD,AUS,Perth (AUS),2010-02-19,31.335788416471377
11.488717948717948,1.6,Shana SOLOMON,USA,"Knoxville, TN (USA)",2008-04-12,31.335089050573586
11.488974358974358,1.0,Elisabeth DAVIN,BEL,La Chaux-de-Fonds (SUI),2009-06-28,31.334389715892605
11.489230769230769,1.5,Vonette DIXON,JAM,"Auburn, AL (USA)",2009-04-04,31.333690412426357
11.48948717948718,0.1,Craishia WASHINGTON,USA,"Orlando, FL (USA)",2016-05-15,31.33299114017273
11.48974358974359,1.1,Aaliyah WILSON,USA,"Bakersfield, CA (USA)",2018-05-09,31.33229189912966
11.49,2.0,Sarah HILL,USA,"Jacksonville, FL (USA)",2018-05-12,31.33159268929504
11.490256410256409,1.7,Luca KOZÃK,HUN,Miskolc (HUN),2018-05-12,31.330893510666794
11.49051282051282,0.9,Estelle RAFFAI,FRA,Oordegem (BEL),2018-05-26,31.33019436324281
11.49076923076923,-0.2,Sacha VAN AGT,NED,Ninove (BEL),2018-07-28,31.329495247021022
11.49102564102564,1.4,Kiana HORTON,USA,"Waco, TX (USA)",2017-04-08,31.328796161999335
11.49128205128205,1.3,Sydney CONLEY,USA,"Manhattan, KS (USA)",2017-05-06,31.32809710817566
11.491538461538461,1.9,Finette AGYAPONG,GBR,Birmingham (GBR),2017-07-01,31.327398085547895
11.491794871794871,0.9,Hanne CLAES,BEL,Heusden-Zolder (BEL),2012-07-07,31.326699094113977
11.492051282051282,1.3,Monique GRACIA,USA,"Jacksonville, FL (USA)",2012-05-25,31.326000133871798
11.492307692307692,-0.4,Danyel WHITE,USA,"Tempe, AZ (USA)",2017-04-08,31.325301204819276
11.492564102564103,1.1,Sabina VEIT,SLO,Slovenska Bistrica (SLO),2015-05-30,31.324602306954333
11.492820512820511,1.8,Janae JOHNSON,USA,St. Charles (USA),2015-05-03,31.32390344027487
11.493076923076922,1.9,Katelin BARBER,USA,"Auburn, AL (USA)",2015-04-04,31.323204604778798
11.493333333333332,0.7,Nercely SOTO,VEN,Santiago de Chile (CHI),2016-04-08,31.32250580046404
11.493589743589743,0.6,Lumeka KATUNDU,ZAM,"National Heroes Stadium, Lusaka (ZAM)",2020-12-06,31.321807027328504
11.493846153846153,1.2,Antoinette VAN DER MERWE,RSA,"Bestmed Tuks Stadium, Pretoria (RSA)",2020-03-14,31.321108285370098
11.494102564102564,-0.2,Patrice MOODY,JAM,Kingston (JAM),2016-03-18,31.32040957458675
11.494358974358974,0.0,Daye Shon ROBERSON,USA,"Tempe, AZ (USA)",2016-03-19,31.31971089497636
11.494615384615384,-1.3,Archana SUSEENDRAN,IND,Lucknow (IND),2019-08-29,31.319012246536843
11.494871794871795,1.5,Luise HOLLENDER,GER,Regensburg (GER),2015-06-06,31.318313629266115
11.495090909090909,0.7,Kereston THOMAS,USA,"Laramie, WY (USA)",2014-05-17,31.317716653749425
11.495272727272727,-0.2,Katja TENGEL,GER,Ulm (GER),2009-07-04,31.317221308363912
11.495454545454544,1.3,Maria Aurora SALVAGNO,ITA,Pescara (ITA),2009-07-01,31.316725978647693
11.495636363636363,1.8,Sasha SPRINGER-JONES,TTO,Port-of-Spain (TTO),2009-06-19,31.316230664600006
11.495818181818182,1.0,Ahtyana JOHNSON,USA,"Athens, GA (USA)",2014-05-10,31.315735366220128
11.495999999999999,1.0,Mayumi WATANABE,JPN,Hiroshima (JPN),2009-06-28,31.31524008350731
11.496181818181817,0.5,Melissa SWANEPOEL,RSA,Pretoria (RSA),2014-04-25,31.314744816460806
11.496363636363636,0.9,Riley DAY,AUS,Sydney (AUS),2018-03-17,31.31424956507987
11.496545454545453,1.1,Dayrenis BIENCE,CUB,CamagÃ¼ey (CUB),2009-03-14,31.313754329363768
11.496727272727272,1.4,Keiyana GASKIN,USA,"Baton Rouge, LA (USA)",2018-04-21,31.31325910931174
11.49690909090909,0.2,Daziah GREEN,USA,"Tampa, FL (USA)",2018-05-24,31.312763904923067
11.497090909090907,-0.7,Cam'ree JACKSON,USA,"Pueblo, CO (USA)",2013-05-25,31.31226871619699
11.497272727272726,1.8,Nodoka SEKO,JPN,Tottori (JPN),2018-06-03,31.311773543132762
11.497454545454545,1.8,Tyjuana EASON,USA,"Terre Haute, IN (USA)",2018-05-13,31.31127838572965
11.497636363636364,1.8,Saskieka STEELE,JAM,Kingston (JAM),2017-03-11,31.310783243986908
11.49781818181818,0.7,Sherine WELLS,CAN,"Waco, TX (USA)",2011-04-23,31.3102881179038
11.498,1.2,Shanneka CLAIBORNE,USA,"Greensboro, NC (USA)",2011-05-07,31.309793007479566
11.498181818181818,1.2,Tamika ROBINSON,USA,"Iowa City, IA (USA)",2011-05-14,31.309297912713475
11.498363636363635,1.3,Angela MOROÅžANU,ROU,BucureÅŸti (ROU),2012-07-05,31.30880283360479
11.498545454545454,1.9,Britany ANDERSON,JAM,"National Training Center, Clermont, FL (USA)",2020-07-24,31.30830777015275
11.498727272727272,0.7,Latoya KING,JAM,"Pueblo, CO (USA)",2012-05-24,31.307812722356626
11.49890909090909,0.0,Rochene SMITH,JAM,"La Jolla, CA (USA)",2018-04-14,31.307317690215676
11.499090909090908,0.6,Kiriaki SAMANI,GRE,Thessaloniki (GRE),2020-07-18,31.306822673729155
11.499272727272727,0.1,Stephenie Ann MCPHERSON,JAM,Kingston (JAM),2017-03-25,31.306327672896312
11.499454545454544,0.9,Janelle REDHEAD,GRN,"El Paso, TX (USA)",2011-04-16,31.305832687716418
11.499636363636363,0.3,Nabeela PARKER,RSA,Potchefstroom (RSA),2017-04-21,31.30533771818872
11.499818181818181,0.6,Barbora PROCHÃZKOVÃ,CZE,Praha (CZE),2017-05-13,31.304842764312482
11.5,-0.6,Jacinta BEECHER,AUS,"UQ Athletic Centre, St Lucia, Brisbane (AUS)",2020-02-29,31.304347826086957
11.500181818181817,-1.0,Symone DARIUS,USA,"Lexington, KY (USA)",2017-05-26,31.303852903511412
11.500363636363636,1.0,Jolene JACOBS,NAM,Nivelles (BEL),2018-06-23,31.303357996585092
11.500545454545454,1.0,Noemi ZBÃ„REN,SUI,Langenthal (SUI),2015-08-12,31.30286310530726
11.500727272727271,1.9,Wurrie NJADOE,USA,"Clovis, CA (USA)",2016-06-24,31.302368229677178
11.50090909090909,1.2,Alexandra BEZEKOVÃ,SVK,St. PÃ¶lten (AUT),2016-05-26,31.3018733696941
11.501090909090909,0.3,Cecilia FRANCIS,NGR,Sapele (NGR),2016-07-07,31.30137852535728
11.501272727272726,1.9,Paisley SIMMONS,USA,"Raleigh, NC (USA)",2016-03-25,31.300883696665988
11.501454545454544,0.3,Vanda FERREIRA GOMES,BRA,SÃ£o Paulo (BRA),2013-04-06,31.300388883619465
11.501636363636363,1.3,Adella KING,USA,"Columbus, OH (USA)",2013-04-20,31.299894086216984
11.50181818181818,-0.8,Genevieve THIBAULT,CAN,Windsor (CAN),2008-07-05,31.299399304457797
11.501999999999999,0.6,LaShawndra RATCLIFFE,USA,Neerpelt (BEL),2008-05-31,31.298904538341166
11.502181818181818,1.1,Ashley LODREE,USA,"Walnut, CA (USA)",2008-04-20,31.298409787866337
11.502363636363636,0.5,Kristina Å½UMER,SLO,Kaunas (LTU),2013-06-22,31.297915053032575
11.502545454545453,1.1,Adenike PEDRO,USA,"Columbus, OH (USA)",2013-05-11,31.297420333839156
11.502727272727272,1.6,Ashley FIELDS,USA,"Waco, TX (USA)",2013-05-05,31.296925630285312
11.50290909090909,1.3,Kellie WELLS,USA,"Coral Gables, FL (USA)",2008-04-12,31.296430942370307
11.503090909090908,1.8,Lena BERNTSSON,SWE,MalmÃ¶ (SWE),2009-08-01,31.29593627009342
11.503272727272726,1.3,Shellece CLARK,JAM,Basseterre (SKN),2015-04-04,31.295441613453878
11.503454545454545,0.8,Yuliana ANGULO,ECU,Cuenca (ECU),2015-03-14,31.294946972450965
11.503636363636362,1.8,Johanna Marie BECHTHOLD,GER,Heilbronn (GER),2018-06-30,31.294452347083933
11.50381818181818,1.8,Kimbely BAPTISTE,GBR,Crawley (GBR),2018-07-08,31.293957737352027
11.504,1.0,On-Uma CHATTHA,THA,Warszawa (POL),2018-07-14,31.293463143254524
11.504181818181818,0.1,Immanuela ALIU,GBR,"Tucson, AZ (USA)",2019-04-27,31.29296856479067
11.504363636363635,-1.2,Aminatou SEYNI,NIG,Niamey (NIG),2019-07-25,31.292474001959736
11.504545454545454,2.0,Marina Andreea BABOI,ROU,Pitesti (ROU),2019-07-30,31.291979454760966
11.504727272727273,1.0,Milana TIRNANIÄ†,SRB,"ToÅ¡e Proeski Arena, Skopje (MKD)",2019-08-10,31.29148492319363
11.50490909090909,-0.3,Jue CHEN,CHN,Jinan (CHN),2009-10-21,31.290990407256988
11.505116279069766,1.9,Nivea SMITH,BAH,"Baton Rouge, LA (USA)",2012-05-13,31.29042690815007
11.5053488372093,-0.3,Dianne MUNROE,GUY,"Tallahassee, FL (USA)",2008-05-30,31.289794433327273
11.505581395348836,0.0,Johanelis HERRERA ABREU,ITA,Firenze (ITA),2019-06-15,31.28916198407245
11.50581395348837,1.5,McKenzy PIERRE-WEBSTER,CAN,"Cobb Track and Angell Field, Palo Alto, CA (USA)",2019-06-30,31.288529560384035
11.506046511627906,1.6,Marcela PÃRKOVÃ,CZE,Brno (CZE),2019-07-26,31.287897162260492
11.50627906976744,1.6,Yanique BOOTH,JAM,Kingston (JAM),2008-06-27,31.287264789700266
11.506511627906976,0.4,Johanna MANNINEN,FIN,Tampere (FIN),2008-06-11,31.286632442701812
11.506744186046511,1.5,Manuela GRILLO,ITA,Rieti (ITA),2008-06-10,31.28600012126357
11.506976744186046,1.3,Tianna RANDLE,USA,"Austin, TX (USA)",2019-05-11,31.285367825383997
11.507209302325581,0.7,Aaliyah BIRMINGHAM,USA,"Tucson, AZ (USA)",2019-04-06,31.284735555061545
11.507441860465116,0.5,Anthaya CHARLTON,BAH,Georgetown (CAY),2019-04-20,31.284103310294654
11.50767441860465,-0.5,Tsaone SEBELE,BOT,Gaborone (BOT),2019-04-27,31.283471091081793
11.507906976744184,0.0,Payton CHADWICK,USA,"Suhaim bin Hamad Stadium, Doha (QAT)",2020-09-25,31.282838897421396
11.50813953488372,0.3,Simone GLENN,USA,"Tucson, AZ (USA)",2018-04-28,31.28220672931192
11.508372093023254,1.2,Yana KACHUR,UKR,Almaty (KAZ),2016-06-25,31.281574586751812
11.50860465116279,0.0,Teona RODGERS,USA,"Tallahassee, FL (USA)",2010-05-08,31.28094246973953
11.508837209302325,-0.3,Beth DOBBIN,GBR,Birmingham (GBR),2019-08-03,31.280310378273526
11.50906976744186,0.5,Carissa LEVINGSTON,USA,"Austin, TX (USA)",2010-05-28,31.27967831235224
11.509302325581395,0.6,Patience JUMBO GULA,IRL,Mannheim (GER),2018-06-23,31.27904627197414
11.50953488372093,1.6,Irina SHEPETYUK,UKR,Kiev (UKR),2008-07-01,31.278414257137666
11.509767441860465,1.4,Tamdra LAWRENCE,USA,"Cookeville, TN (USA)",2018-05-12,31.27778226784127
11.51,2.0,Felicia FANT,USA,"Rock Hill, SC (USA)",2008-03-28,31.277150304083406
11.510232558139533,1.3,AffouÃ© Amandine ALLOU,CIV,Patra (GRE),2008-06-30,31.276518365862533
11.510465116279068,1.4,Henriette JÃ†GER,NOR,"Trondheim Stadion, Trondheim (NOR)",2020-08-22,31.275886453177097
11.510697674418603,1.8,Paulina GUZOWSKA,POL,"Stadion Miejski, Jelenia GÃ³ra (POL)",2020-07-26,31.27525456602554
11.510930232558138,0.1,Christal PETERSON,USA,"Orlando, FL (USA)",2016-05-15,31.274622704406333
11.511162790697673,1.1,Aisha CAVIN,USA,"East Lansing, MI (USA)",2015-05-17,31.273990868317917
11.511395348837208,1.5,Nikki LARCH-MILLER,USA,"Normal, IL (USA)",2015-05-16,31.273359057758746
11.511627906976743,2.0,Lina Marcela FLORES,COL,MedellÃ­n (COL),2013-05-25,31.272727272727273
11.511860465116278,1.2,Akilah LEWIS,TTO,Nassau (BAH),2018-03-31,31.272095513221956
11.512093023255813,1.2,Angelica COLLINS,USA,"Baton Rouge, LA (USA)",2017-04-22,31.271463779241245
11.512325581395348,2.0,Tymeitha TOLBERT,USA,"Clarksville, TN (USA)",2018-04-13,31.27083207078359
11.512558139534883,0.9,Rumeshika RATHNAYAKA,SRI,Sydney (AUS),2018-03-17,31.270200387847446
11.512790697674417,0.9,Viola KLEISER,AUT,Weinheim (GER),2017-05-27,31.269568730431274
11.513023255813952,1.9,Cera CHAVEZ,USA,"Houston, TX (USA)",2017-05-14,31.26893709853352
11.513255813953487,2.0,Miyu MAEYAMA,JPN,Hiratsuka (JPN),2017-06-10,31.268305492152628
11.513488372093022,0.5,Maja GOLUB,CRO,Zagreb (CRO),2009-06-03,31.26767391128707
11.513720930232557,1.8,AgnÄ— Å ERKÅ NIENÄ–,LTU,Bulle (SUI),2014-07-12,31.26704235593529
11.513953488372092,1.1,Marie GAYOT,FRA,La Roche-sur-Yon (FRA),2014-07-23,31.266410826095743
